Timestamp,moradorOuSeguranca,casaOuPredios,cidadeCasas,qntdCasas,1a5seguroCasas,1a5segurancaCasas,problemas,problemasDescricaoCasas,temCamerasCasas,camerasSuficientesCasas,moraComDependenteCasas,dependenteTransitaSoCasas,preocupadoDependenteAndarSoCasas,avisadoDependenteSoCasas,cidadePredios,qntdBlocosPredios,andaresPredios,1a5seguroPredios,1a5segurancaPredios,problemasPredios,descricaoPredios,temCamerasPredios,camerasSuficientesPredios,"MoraComDependentesPredios
distúrbios)",dependenteTansitaSoPredios,"PreocupadoDependenteAndarSoPredios
acompanhamento?",avisadoDependenteSoPredios,trabalhaCasaPredio,cidadeTrabalhaPredio,seguranca1a5trabalhaPredio,controleDeAcessoPredios,temCameraTrabalhaPredios,"CamerasSuficientesTrabalhaPredios
comuns?",problemasTrabalhaPredio,descricaoTrabalhaPredio,cidadeTrabalhaCasas,1a5segurancaTrabalhaCasas,Qual controle de acesso seu condomínio possui?,temCamerasTrabalhaCasas,camerasSuficientesCasas,problemasTrabalhaCasa,descricaoProblemaTrabalhaCasa
10/21/2024 20:53:37,Morador,Moro em um condomínio de Casas,Patos de Minas,Até 5 quadras,2,2,Sim,Roubo ,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 20:54:36,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,35,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 20:54:42,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Taubaté/SP,Até 6 blocos,De 3-8 andares,2,2,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 20:58:41,Morador,Moro em um condomínio de Casas,Atibaia,Mais de 10 quadras,4,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 20:59:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Mais de 11 blocos,Até 3 andares,5,5,Não,,Sim,Sim,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:00:05,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Curitiba Paraná ,Mais de 11 blocos,De 3-8 andares,3,3,Sim,Bike foi roubada,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:00:59,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,De 6 a 11 blocos,Até 3 andares,4,4,Sim,Um drogado empurrou a agente de portaria e entrou no condomínio. A polícia foi acionada e prendeu o invasor.,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:02:25,Morador,Moro em um condomínio de Casas,Rj,Até 5 quadras,1,1,Sim,Furto ,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:02:48,Morador,,Sao paulo ,De 5 a 10 quadras,3,3,Sim,Assalto ,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:03:50,Morador,Moro em um condomínio de Casas,Maceió Alagoas ,De 5 a 10 quadras,3,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:05:48,Morador,Moro em um condomínio de Casas,São José dos Campos ,Mais de 10 quadras,4,3,Não,,Não,,Não,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:06:06,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceio ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:06:35,Morador,Moro em um condomínio de Casas,Nova Satuba Maceió al,De 5 a 10 quadras,4,4,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:07:24,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:07:50,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Eusébio,Até 6 blocos,Até 3 andares,3,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:07:57,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,51,Até 6 blocos,Mais de 8 andares,4,4,Sim,"Furto da minha bicicleta dentro do bicicletário, amarrada com corrente e cadeado ",Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:08:07,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sao Goncalo- RJ,Mais de 11 blocos,De 3-8 andares,4,1,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:08:13,Morador,Moro em um condomínio de Casas,Aracaju ,Mais de 10 quadras,4,4,Sim,Já houve roubo em uma casa do condomínio que teve dificuldade para identificar o criminoso.,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:09:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sobral-Ce,Até 6 blocos,De 3-8 andares,2,2,Sim,"Um indivíduo aproveitou a oportunidade da demora do portão eletrônico fechar , adentrou o condomínio, subiu em um bloco e na volta levou uma bike",Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:09:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,SP,Até 6 blocos,Até 3 andares,3,4,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 21:10:10,Morador,Moro em um condomínio de Casas,Boa vista ,Até 5 quadras,5,5,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:11:15,Morador,Moro em um condomínio de Casas,Brasília ,Mais de 10 quadras,5,4,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:11:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 21:11:32,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Mais de 11 blocos,Até 3 andares,5,2,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:12:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Parnamirim RN ,Mais de 11 blocos,De 3-8 andares,2,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:13:51,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,34,Até 6 blocos,Até 3 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:13:54,Morador,Moro em um condomínio de Casas,Itaporanga paraíba ,Mais de 10 quadras,3,3,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:14:26,Morador,Moro em um condomínio de Casas,Valinhos ,Mais de 10 quadras,3,3,Não,,Sim,Não,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:14:38,Morador,Moro em um condomínio de Casas,São José do Rio Preto/ SP,Mais de 10 quadras,5,5,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:15:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Goiânia ,Até 6 blocos,De 3-8 andares,3,3,Sim,Já houve vários furtos dentro do condomínio e não tem muita segurança mesmo sendo com controle de câmera e portão eletrônico entram pessoas desconhecidas ,Sim,Não,Não,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:15:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Contagem/MG,De 6 a 11 blocos,De 3-8 andares,1,1,Sim,Pessoas desconhecidas tendo acesso aos apartamentos e batendo nas portas,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:15:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Canela,De 6 a 11 blocos,Até 3 andares,3,2,Sim,Sempre aparece pessoas na minha porta perguntando de outras pessoas tipo perdidas nos andares nos blocos enfim....,Não,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:15:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Pernambuco ,De 6 a 11 blocos,De 3-8 andares,3,3,Sim,Foi liberada a entrada de um entregador de pizza e ele assediou uma moradora dentro do elevador ,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:18:03,Morador,Moro em um condomínio de Casas,Poa sp,Até 5 quadras,1,1,Não,,Sim,,Sim,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:18:29,Morador,Moro em um condomínio de Casas,Vera Cruz - Ba,De 5 a 10 quadras,1,1,Sim,Roubo ,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:18:49,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,Brasília ,3,Porteiro,Sim,Não,Não,
10/21/2024 21:19:34,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília ,Até 6 blocos,Até 3 andares,3,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:20:34,Morador,Moro em um condomínio de Casas,Camaçari/Arembepe,Mais de 10 quadras,4,3,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:21:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:22:57,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:23:35,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza ,Até 6 blocos,Até 3 andares,5,5,Não,,Sim,Não,Não,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:23:49,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Picos,Até 6 blocos,Até 3 andares,4,2,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:25:20,Morador,Moro em um condomínio de Casas,Pindamonhangaba SP,Mais de 10 quadras,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:25:58,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,CUIABÁ,Até 6 blocos,De 3-8 andares,2,2,Não,,Sim,Não,Sim,Sim,Sim,Não,,,,,,,,,,,,,,,
10/21/2024 21:26:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,2,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:26:24,Morador,Moro em um condomínio de Casas,Chorozinho Ceará ,Até 5 quadras,2,3,Não,,Não,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:28:42,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Boa vista RR ,Até 6 blocos,De 3-8 andares,1,1,Sim,Roubaram tudo do meu condomínio ,Não,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:31:24,Morador,Moro em um condomínio de Casas,Aracaju ,De 5 a 10 quadras,5,4,Sim,Roubo.,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:31:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campinas ,De 6 a 11 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:31:25,Morador,Moro em um condomínio de Casas,Ribeirão Preto Sp ,De 5 a 10 quadras,4,5,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:32:53,Morador,Moro em um condomínio de Casas,Brasília ,Mais de 10 quadras,5,5,Não,,Sim,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:33:14,Morador,Moro em um condomínio de Casas,Arapiraca,De 5 a 10 quadras,5,5,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:33:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Belo Horizonte,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Não,,,,,,,,,,,,,,,
10/21/2024 21:33:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Caetano do Sul ,Até 6 blocos,Mais de 8 andares,4,3,Sim,Assaltantes se passaram por moradores e acessaram um apto.,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:34:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Valparaiso de Goiás ,Mais de 11 blocos,Até 3 andares,5,5,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:35:02,Morador,Moro em um condomínio de Casas,Lauro de Freitas  Bahis,De 5 a 10 quadras,3,3,Sim,Problemas com acesso,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:35:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São José dos Campos- São Paulo ,Até 6 blocos,De 3-8 andares,1,1,Sim,Briga ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:36:44,Morador,Moro em um condomínio de Casas,Maceió ,De 5 a 10 quadras,3,3,Sim,Entrarem sem identificação ,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:38:04,Morador,Moro em um condomínio de Casas,Imperatriz Maranhão ,Mais de 10 quadras,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:38:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Goiânia/GO,Até 6 blocos,Mais de 8 andares,3,3,Sim,Furto,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:38:45,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador,De 6 a 11 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 21:40:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:40:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mossoró,Até 6 blocos,Mais de 8 andares,5,4,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:40:32,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília DF,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:41:00,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador-BA ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:41:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Belo Horizonte ,Até 6 blocos,De 3-8 andares,2,1,Sim,Arrombaram o portão é entraram no condomínio ,Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:42:03,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Goiânia ,De 6 a 11 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:42:04,Morador,Moro em um condomínio de Casas,Jaíba MG,Mais de 10 quadras,3,3,Sim,Pequenos Furtos,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:42:19,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Porto velho RO,De 6 a 11 blocos,De 3-8 andares,1,1,Sim,Roubo,Não,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:42:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Curitiba ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:42:47,Morador,Moro em um condomínio de Casas,São Paulo ,De 5 a 10 quadras,4,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:42:55,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Londrina ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:43:11,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio das Ostras rj,Mais de 11 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 21:43:39,Morador,Moro em um condomínio de Casas,Paulo Afonso Ba,De 5 a 10 quadras,4,3,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:43:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Não,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:45:57,Morador,Moro em um condomínio de Casas,Mossoró ,Mais de 10 quadras,5,5,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:46:02,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Osasco/SP,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 21:46:28,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Taubaté - sp,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:47:08,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza CE,Até 6 blocos,Mais de 8 andares,4,3,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 21:47:41,Morador,Moro em um condomínio de Casas,Imperatriz/MA,Até 5 quadras,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:49:02,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,De 6 a 11 blocos,Até 3 andares,3,3,Sim,O morador deu a chave dele para dois homens e eles confundiram o bloco e apt e tentaram abrir a minha porta ,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:51:05,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 21:51:31,Morador,Moro em um condomínio de Casas,Brasília ,Até 5 quadras,3,2,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:52:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Guarulhos ,De 6 a 11 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 21:53:47,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília/DF,De 6 a 11 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 21:54:34,Morador,Moro em um condomínio de Casas,Cuiabá ,Mais de 10 quadras,3,2,Não,"Mas têm uma moça se passando por ""faz tudo"" e acaba fazendo uma faxina leva joias e itens valiosos",Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:55:01,Morador,Moro em um condomínio de Casas,Uberaba,Mais de 10 quadras,3,2,Sim,Entrada sem autorização ,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:55:23,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de Janeiro,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:56:17,Morador,Moro em um condomínio de Casas,Manaus ,Até 5 quadras,2,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 21:56:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Lagoa santa ,Mais de 11 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:57:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina,De 6 a 11 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:59:12,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Manaus ,Mais de 11 blocos,De 3-8 andares,5,5,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 21:59:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Caruaru ,De 6 a 11 blocos,De 3-8 andares,4,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:00:16,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,Aracaju Sergipe ,5,Porteiro,Sim,Sim,Não,
10/21/2024 22:02:19,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal/RN,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:02:24,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Mais de 11 blocos,Até 3 andares,1,1,Sim,Furto,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:05:06,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São José dos Campos  SP,Até 6 blocos,De 3-8 andares,5,5,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:07:52,Morador,Moro em um condomínio de Casas,57,De 5 a 10 quadras,1,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:08:00,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campina Grande.PB,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:08:45,Morador,Moro em um condomínio de Casas,Paulo Afonso-Ba ,De 5 a 10 quadras,4,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:09:52,Morador,Moro em um condomínio de Casas,Sinop/MT ,Até 5 quadras,3,3,Sim,A demora na abertura do portão na entrada ,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:10:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Niterói,Até 6 blocos,De 3-8 andares,3,2,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 22:10:48,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sumaré SP ,Mais de 11 blocos,De 3-8 andares,2,1,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:10:56,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa - PB,Até 6 blocos,Até 3 andares,3,2,Não,,Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 22:11:54,Morador,Moro em um condomínio de Casas,Sobradinho DF,Mais de 10 quadras,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:12:11,Morador,Moro em um condomínio de Casas,Iranduba ,Mais de 10 quadras,4,3,Sim,Furto,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:14:12,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,São Paulo ,4,Porteiro,Sim,Não,Não,
10/21/2024 22:14:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Castanhal Pará ,Até 6 blocos,De 3-8 andares,4,3,Não,,Sim,Sim,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 22:14:41,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife,De 6 a 11 blocos,De 3-8 andares,4,5,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:14:44,Morador,Moro em um condomínio de Casas,Vila Velha ES,Até 5 quadras,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:15:19,Morador,Moro em um condomínio de Casas,Belo Horizonte - MG,Até 5 quadras,4,4,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:15:40,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa/PB,Até 6 blocos,Mais de 8 andares,2,3,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 22:16:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Pelotas RS ,Mais de 11 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 22:17:10,Morador,Moro em um condomínio de Casas,Nossa Senhora do Socorro ,Até 5 quadras,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 22:17:22,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa,Mais de 11 blocos,Até 3 andares,4,4,Sim,Um homem estranho pediu água na vizinha do térreo.,Sim,Não,Não,Não,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 22:19:03,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Macae -RJ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
